58500,-0.02131,0.061974,-1.902,0.065536
58600,-0.022256,0.06168,-1.9171,0.065573
58700,-0.021425,0.059312,-1.9174,0.063063
58800,-0.019613,0.057266,-1.9008,0.060532
58900,-0.019552,0.057412,-1.899,0.06065
59000,-0.017819,0.055135,-1.8834,0.057943
59100,-0.017877,0.052316,-1.9001,0.055286
59200,-0.017802,0.052394,-1.8983,0.055336
59300,-0.015923,0.053082,-1.8622,0.055419
59400,-0.015879,0.053306,-1.8603,0.05562
59500,-0.01526,0.047774,-1.88,0.050152
59600,-0.014304,0.048097,-1.8599,0.050179
59700,-0.014257,0.048249,-1.8581,0.050312
59800,-0.012261,0.048956,-1.8162,0.050468
59900,-0.012179,0.048994,-1.8144,0.050485
60000,-0.012122,0.049129,-1.8127,0.050602
60100,-0.010726,0.0438,-1.811,0.045095
60200,-0.010662,0.043869,-1.8092,0.045146
60300,-0.0095239,0.044057,-1.7837,0.045075
60400,-0.0084342,0.044526,-1.758,0.045318
60500,-0.0083839,0.044644,-1.7564,0.045424
60600,-0.0052215,0.039459,-1.7024,0.039803
60700,-0.0051527,0.039415,-1.7008,0.03975
60800,-0.0039681,0.039714,-1.6704,0.039911
60900,-0.0027644,0.039892,-1.64,0.039988
61000,-0.0027071,0.039976,-1.6384,0.040068
61100,-0.00014794,0.039982,-1.5745,0.039982
61200,-7.86E-05,0.0402,-1.5728,0.0402
61300,-1.55E-05,0.040278,-1.5712,0.040278
61400,0.0027779,0.040209,-1.5018,0.040305
61500,0.0028508,0.040343,-1.5003,0.040444
61600,0.0040779,0.037392,-1.4622,0.037614
61700,0.0050841,0.034363,-1.4239,0.034737
61800,0.0051605,0.034464,-1.4222,0.034848
61900,0.0065706,0.034288,-1.3815,0.034912
62000,0.0079586,0.033985,-1.3408,0.034904
62100,0.0080372,0.034053,-1.339,0.034989
62200,0.0095231,0.033803,-1.2962,0.035118
62300,0.01098,0.0334,-1.2532,0.035158
62400,0.011041,0.033388,-1.2514,0.035166
62500,0.01256,0.032943,-1.2065,0.035256
62600,0.014059,0.03244,-1.1618,0.035355
62700,0.01437,0.032329,-1.1525,0.035379
62800,0.014696,0.032265,-1.1434,0.035454
62900,0.017389,0.031005,-1.0597,0.035549
63000,0.017468,0.031019,-1.0579,0.035599
63100,0.017534,0.03101,-1.0562,0.035624
63200,0.018882,0.030266,-1.013,0.035673
63300,0.020246,0.029525,-0.9697,0.0358
63400,0.02032,0.029521,-0.96796,0.035838
63500,0.023796,0.034456,-0.96639,0.041874
63600,0.023904,0.034484,-0.96464,0.041959
63700,0.026607,0.032579,-0.88596,0.042063
63800,0.026667,0.032536,-0.88422,0.042068
63900,0.026789,0.032558,-0.8823,0.042163
64000,0.026904,0.032594,-0.88073,0.042263
64100,0.027976,0.03178,-0.84896,0.042339
64200,0.029169,0.03078,-0.81228,0.042406
64300,0.029279,0.030789,-0.81053,0.042487
64400,0.029391,0.030799,-0.80879,0.042572
64500,0.031377,0.033084,-0.81187,0.045597
64600,0.033448,0.035487,-0.81496,0.048766
64700,0.035845,0.033274,-0.74822,0.048908
64800,0.035988,0.033302,-0.74665,0.049032
64900,0.03608,0.033271,-0.74491,0.049079
65000,0.035808,0.03372,-0.75538,0.049186
65100,0.035937,0.033723,-0.75363,0.049282
65200,0.036047,0.033721,-0.75206,0.049361
65300,0.036162,0.03371,-0.75032,0.049438
65400,0.040466,0.038404,-0.75925,0.055789
65500,0.041776,0.037333,-0.72929,0.056027
65600,0.042907,0.036116,-0.69967,0.056083
65700,0.043028,0.036077,-0.69775,0.056151
65800,0.042908,0.036318,-0.70241,0.056215
65900,0.042796,0.036554,-0.70689,0.056283
66000,0.042994,0.036593,-0.70515,0.056458
66100,0.043169,0.036625,-0.70358,0.056612
66200,0.045434,0.03885,-0.70743,0.059779
66300,0.047761,0.041174,-0.71147,0.063059
66400,0.047916,0.041176,-0.7099,0.063177
66500,0.048113,0.0412,-0.70815,0.063343
66600,0.048282,0.041199,-0.7064,0.06347
66700,0.047966,0.041638,-0.71489,0.063517
66800,0.048207,0.041699,-0.71314,0.06374
66900,0.048335,0.041663,-0.7114,0.063813
67000,0.048467,0.041644,-0.70983,0.0639
67100,0.050784,0.043888,-0.71269,0.06712
67200,0.052224,0.047577,-0.73887,0.070646
67300,0.051241,0.048728,-0.76027,0.070711
67400,0.05145,0.048756,-0.75852,0.070882
67500,0.051584,0.04873,-0.75695,0.070961
67600,0.053965,0.051127,-0.7584,0.074339
67700,0.056223,0.053458,-0.7602,0.077581
67800,0.05641,0.053449,-0.75845,0.077711
67900,0.056677,0.053514,-0.7567,0.077949
68000,0.05688,0.053519,-0.75496,0.0781
68100,0.057251,0.053698,-0.75339,0.078493
68200,0.056053,0.055033,-0.77622,0.078552
68300,0.054789,0.056305,-0.79905,0.078562
68400,0.054912,0.056255,-0.79748,0.078612
68500,0.055093,0.056264,-0.79591,0.078746
68600,0.055314,0.056291,-0.79416,0.07892
68700,0.055532,0.056336,-0.79259,0.079105
68800,0.055694,0.056304,-0.79084,0.079196
68900,0.057764,0.063709,-0.8343,0.085997
69000,0.058015,0.063785,-0.83273,0.086222
69100,0.058166,0.063727,-0.83099,0.086281
69200,0.058278,0.06367,-0.82959,0.086315
69300,0.058587,0.063785,-0.82784,0.086608
69400,0.057424,0.064989,-0.84711,0.086724
69500,0.05622,0.066151,-0.86638,0.086814
69600,0.05644,0.066176,-0.86464,0.086975
69700,0.056664,0.066228,-0.86307,0.08716
69800,0.056883,0.066249,-0.86132,0.087319
69900,0.057056,0.06624,-0.85975,0.087425
70000,0.055949,0.067406,-0.87801,0.0876
70100,0.054843,0.068608,-0.89644,0.087834
70200,0.054989,0.068594,-0.89504,0.087914
70300,0.05514,0.068561,-0.89347,0.087984
70400,0.055415,0.068657,-0.89172,0.088231
70500,0.052845,0.070877,-0.93012,0.088409
70600,0.052941,0.070747,-0.92838,0.088362
70700,0.053265,0.070948,-0.9268,0.088717
70800,0.053485,0.071008,-0.92523,0.088898
70900,0.053675,0.071002,-0.92349,0.089008
71000,0.051062,0.073169,-0.9615,0.089225
71100,0.051205,0.073128,-0.95993,0.089272
71200,0.051374,0.073125,-0.95836,0.089368
71300,0.05165,0.073272,-0.95679,0.089647
71400,0.050304,0.074173,-0.97485,0.089623
71500,0.049118,0.075318,-0.99292,0.089919
71600,0.049362,0.075404,-0.99117,0.090125
71700,0.049509,0.075371,-0.9896,0.090177
71800,0.049721,0.075435,-0.98803,0.090347
71900,0.048504,0.076489,-1.0057,0.090571
72000,0.046892,0.077635,-1.0274,0.090698
72100,0.046859,0.078005,-1.0298,0.090997
72200,0.047079,0.078094,-1.0283,0.091187
72300,0.047241,0.078083,-1.0267,0.091262
72400,0.045816,0.078942,-1.0449,0.091274
72500,0.044413,0.079873,-1.0633,0.09139
72600,0.044638,0.079981,-1.0618,0.091594
72700,0.044845,0.080023,-1.06,0.091732
72800,0.045071,0.080132,-1.0584,0.091937
72900,0.045222,0.080105,-1.0569,0.091988
73000,0.041845,0.082208,-1.1,0.092245
73100,0.041544,0.082479,-1.1042,0.092351
73200,0.041808,0.08268,-1.1026,0.092649
73300,0.042002,0.08274,-1.1011,0.09279
73400,0.042163,0.082735,-1.0995,0.092859
73500,0.042387,0.082852,-1.0979,0.093065
73600,0.040987,0.083817,-1.116,0.093302
73700,0.037489,0.081799,-1.1411,0.089981
73800,0.035652,0.078924,-1.1465,0.086603
73900,0.035746,0.078802,-1.1449,0.086531
74000,0.03588,0.078768,-1.1434,0.086555
74100,0.036106,0.078936,-1.1418,0.086802
74200,0.036278,0.078982,-1.1402,0.086916
74300,0.035844,0.079341,-1.1465,0.087062
74400,0.035418,0.079685,-1.1525,0.087201
74500,0.035615,0.07979,-1.151,0.087378
74600,0.032431,0.081092,-1.1903,0.087337
74700,0.032682,0.081347,-1.1888,0.087667
74800,0.032833,0.081353,-1.1872,0.087729
74900,0.031573,0.082028,-1.2034,0.087895
75000,0.031725,0.082037,-1.2018,0.087957
75100,0.032057,0.082511,-1.2002,0.088519
75200,0.032069,0.082244,-1.199,0.088275
75300,0.032246,0.082315,-1.1974,0.088406
75400,0.028226,0.076075,-1.2155,0.081143
75500,0.028444,0.076296,-1.2139,0.081426
75600,0.028631,0.076431,-1.2124,0.081618
75700,0.028747,0.076375,-1.2108,0.081606
75800,0.028914,0.076454,-1.2092,0.081739
75900,0.026961,0.073289,-1.2183,0.078091
76000,0.025126,0.070221,-1.2272,0.074581
76100,0.025224,0.070185,-1.2258,0.074581
76200,0.025391,0.070302,-1.2242,0.074746
76300,0.025571,0.070494,-1.2228,0.074989
76400,0.024836,0.070688,-1.2329,0.074924
76500,0.02415,0.071063,-1.2432,0.075055
76600,0.02432,0.071194,-1.2416,0.075233
76700,0.024495,0.071382,-1.2402,0.075468
76800,0.024618,0.071375,-1.2387,0.075501
76900,0.02482,0.071556,-1.2369,0.075738
77000,0.022813,0.068216,-1.2481,0.07193
77100,0.020881,0.064835,-1.2592,0.068114
77200,0.021086,0.065198,-1.258,0.068523
77300,0.021345,0.065607,-1.2563,0.068992
77400,0.02135,0.065351,-1.255,0.06875
77500,0.021428,0.065282,-1.2536,0.068709
77600,0.020672,0.065732,-1.2661,0.068906
77700,0.021526,0.065548,-1.2535,0.068992
77800,0.023293,0.064962,-1.2265,0.069012
77900,0.023444,0.065061,-1.2249,0.069156
78000,0.023607,0.065193,-1.2234,0.069335
78100,0.023685,0.065087,-1.2218,0.069263
78200,0.023844,0.065276,-1.2206,0.069495
78300,0.02178,0.062127,-1.2336,0.065834
78400,0.019721,0.05873,-1.2468,0.061952
78500,0.019834,0.058793,-1.2454,0.062049
78600,0.019949,0.058863,-1.244,0.062151
78700,0.020098,0.058964,-1.2423,0.062295
78800,0.021872,0.058484,-1.2129,0.06244
78900,0.023563,0.057803,-1.1837,0.062421
79000,0.023711,0.057906,-1.1821,0.062573
79100,0.023847,0.058008,-1.1808,0.062718
79200,0.023942,0.057979,-1.1792,0.062728
79300,0.023191,0.058431,-1.193,0.062865
79400,0.022432,0.058874,-1.2068,0.063003
79500,0.022542,0.058914,-1.2054,0.06308
79600,0.022691,0.058995,-1.2036,0.063208
79700,0.023094,0.050311,-1.1405,0.055358
79800,0.023211,0.050382,-1.1391,0.055472
79900,0.023346,0.050464,-1.1375,0.055603
80000,0.023425,0.050427,-1.1359,0.055603
80100,0.023542,0.050496,-1.1345,0.055714
80200,0.023671,0.05061,-1.1333,0.055872
80300,0.023781,0.050638,-1.1317,0.055944
80400,0.025554,0.049904,-1.0976,0.056066
80500,0.027246,0.049044,-1.0637,0.056104
80600,0.027164,0.048716,-1.0621,0.055777
80700,0.027417,0.048988,-1.0606,0.056139
80800,0.027528,0.049006,-1.059,0.056209
80900,0.027764,0.049244,-1.0574,0.056531
81000,0.027871,0.049254,-1.0559,0.056593
81100,0.027905,0.049154,-1.0545,0.056523
81200,0.029701,0.048218,-1.0187,0.056632
81300,0.031546,0.047337,-0.98297,0.056885
81400,0.031623,0.047328,-0.98175,0.056921
81500,0.031843,0.047513,-0.98035,0.057197
81600,0.031918,0.047463,-0.97878,0.057197
81700,0.032018,0.047451,-0.97721,0.057243
81800,0.032224,0.047612,-0.97581,0.057492
81900,0.032342,0.047625,-0.97424,0.057568
82000,0.032437,0.047604,-0.97267,0.057605
82100,0.032505,0.04758,-0.97145,0.057623
82200,0.035984,0.045199,-0.89843,0.057774
82300,0.036095,0.045193,-0.89685,0.057839
82400,0.036184,0.045174,-0.89546,0.057879
82500,0.036309,0.045217,-0.89424,0.057991
82600,0.036425,0.0452,-0.89249,0.05805
82700,0.036605,0.045311,-0.89127,0.058249
82800,0.037415,0.044694,-0.87382,0.058287
82900,0.037562,0.044742,-0.87242,0.058419
83000,0.037659,0.044715,-0.87085,0.05846
83100,0.037884,0.04484,-0.86928,0.058701
83200,0.038009,0.044876,-0.86806,0.058809
83300,0.038109,0.044867,-0.86666,0.058867
83400,0.041253,0.042156,-0.79622,0.058982
83500,0.041375,0.042162,-0.79482,0.059072
83600,0.041427,0.042098,-0.79343,0.059063
83700,0.04157,0.042111,-0.79186,0.059172
83800,0.045029,0.045049,-0.78563,0.063695
83900,0.048353,0.047776,-0.77939,0.067975
84000,0.047899,0.047211,-0.77817,0.067255
84100,0.04838,0.047553,-0.77678,0.067837
84200,0.048732,0.047749,-0.77521,0.068226
84300,0.04889,0.047787,-0.77398,0.068366
84400,0.04903,0.047806,-0.77276,0.068479
84500,0.049214,0.047835,-0.77119,0.068631
84600,0.049313,0.047815,-0.76997,0.068688
84700,0.04961,0.04754,-0.76409,0.068711
84800,0.050053,0.047436,-0.75855,0.06896
84900,0.050203,0.047428,-0.75698,0.069064
85000,0.05032,0.047406,-0.75559,0.069133
85100,0.050567,0.047488,-0.75402,0.06937
85200,0.050625,0.047427,-0.7528,0.06937
85300,0.050805,0.047462,-0.7514,0.069525
85400,0.05094,0.047472,-0.75018,0.069631
85500,0.051052,0.047444,-0.74878,0.069694
85600,0.058052,0.053023,-0.74016,0.078622
85700,0.058175,0.052987,-0.73876,0.078689
85800,0.058308,0.05296,-0.73737,0.078769
85900,0.05845,0.052903,-0.73562,0.078836
86000,0.05555,0.056268,-0.79182,0.079069
86100,0.055679,0.056261,-0.7906,0.079154
86200,0.055805,0.056231,-0.7892,0.079222
86300,0.05603,0.0563,-0.78781,0.07943
86400,0.056175,0.056309,-0.78658,0.079539
86500,0.056589,0.056029,-0.78042,0.079634
86600,0.057005,0.055749,-0.77426,0.079734
86700,0.057191,0.055775,-0.77287,0.079885
86800,0.057371,0.055775,-0.7713,0.080014
86900,0.057478,0.055724,-0.7699,0.080055
87000,0.057708,0.055751,-0.76815,0.08024
87100,0.057786,0.05569,-0.76693,0.080254
87200,0.056482,0.057286,-0.79247,0.080449
87300,0.055033,0.058744,-0.818,0.080495
87400,0.055192,0.058748,-0.8166,0.080607
87500,0.055589,0.058986,-0.81503,0.081053
87600,0.059194,0.061958,-0.80821,0.08569
87700,0.062754,0.064748,-0.80104,0.090169
87800,0.063069,0.064846,-0.79929,0.090459
87900,0.063115,0.064713,-0.79789,0.090395
88000,0.06164,0.066249,-0.82142,0.09049
88100,0.06026,0.067877,-0.84477,0.090766
88200,0.06046,0.067935,-0.84355,0.090943
88300,0.060577,0.067924,-0.84251,0.091012
88400,0.060843,0.068054,-0.84128,0.091286
88500,0.060974,0.068009,-0.83989,0.09134
88600,0.061134,0.067996,-0.83849,0.091437
88700,0.059623,0.069474,-0.86156,0.091551
88800,0.058156,0.070967,-0.88429,0.091752
88900,0.058395,0.071031,-0.88272,0.091953
89000,0.058547,0.071013,-0.88132,0.092035
89100,0.058772,0.071083,-0.87993,0.092233
89200,0.058978,0.071156,-0.8787,0.09242
89300,0.057382,0.072491,-0.90122,0.092453
89400,0.055885,0.073909,-0.92338,0.092658
89500,0.056086,0.073987,-0.92216,0.092842
89600,0.056219,0.073948,-0.92077,0.092892
89700,0.05642,0.073971,-0.9192,0.093032
89800,0.056693,0.074087,-0.91762,0.09329
89900,0.057991,0.079208,-0.93883,0.098167
90000,0.059047,0.084346,-0.96004,0.10296
90100,0.059221,0.084407,-0.95899,0.10311
90200,0.059414,0.084432,-0.95759,0.10324
90300,0.059571,0.084467,-0.95655,0.10336
90400,0.059707,0.08444,-0.95532,0.10342
90500,0.056275,0.087201,-0.9977,0.10378
90600,0.056479,0.08725,-0.9963,0.10393
90700,0.056668,0.087241,-0.99473,0.10403
90800,0.056856,0.087263,-0.99334,0.10415
90900,0.05719,0.087442,-0.99159,0.10448
91000,0.057229,0.087202,-0.99002,0.1043
91100,0.053764,0.089747,-1.0311,0.10462
91200,0.05399,0.089912,-1.03,0.10488
91300,0.05417,0.089962,-1.0288,0.10501
91400,0.05433,0.089979,-1.0276,0.10511
91500,0.052708,0.091633,-1.0488,0.10571
91600,0.052791,0.091517,-1.0476,0.10565
91700,0.049137,0.093663,-1.0877,0.10577
91800,0.049332,0.093717,-1.0863,0.10591
91900,0.049693,0.094005,-1.0845,0.10633
92000,0.04987,0.093941,-1.0828,0.10636
92100,0.050045,0.094074,-1.0819,0.10656
92200,0.050172,0.094075,-1.0808,0.10662
92300,0.050651,0.099361,-1.0994,0.11153
92400,0.051062,0.10493,-1.1179,0.11669
92500,0.044238,0.097117,-1.1434,0.10672
92600,0.044606,0.097518,-1.1418,0.10724
92700,0.044742,0.097501,-1.1406,0.10728
92800,0.045217,0.098084,-1.1388,0.108
92900,0.0453,0.097903,-1.1374,0.10787
93000,0.045419,0.097757,-1.1359,0.10779
93100,0.041904,0.099656,-1.1728,0.10811
93200,0.040683,0.10059,-1.1865,0.10851
93300,0.039339,0.10119,-1.2,0.10857
93400,0.03946,0.10119,-1.199,0.10861
93500,0.039665,0.1013,-1.1976,0.10879
93600,0.039857,0.10142,-1.1964,0.10897
93700,0.040068,0.10154,-1.195,0.10916
93800,0.036858,0.097464,-1.2093,0.1042
93900,0.033716,0.098814,-1.242,0.10441
94000,0.033645,0.10433,-1.2588,0.10962
94100,0.033767,0.10433,-1.2578,0.10966
94200,0.034002,0.10462,-1.2566,0.11001
94300,0.034089,0.10452,-1.2555,0.10994
94400,0.031013,0.10052,-1.2715,0.10519
94500,0.028084,0.096478,-1.2875,0.10048
94600,0.028252,0.096551,-1.2861,0.1006
94700,0.028381,0.096493,-1.2847,0.10058
94800,0.028566,0.096561,-1.2832,0.1007
94900,0.028798,0.096787,-1.2816,0.10098
95000,0.025441,0.097935,-1.3166,0.10119
95100,0.025546,0.09799,-1.3158,0.10126
95200,0.025694,0.098136,-1.3147,0.10144
95300,0.022463,0.099158,-1.348,0.10167
95400,0.022575,0.099174,-1.347,0.10171
95500,0.020773,0.099731,-1.3654,0.10187
95600,0.018977,0.10026,-1.3837,0.10204
95700,0.019178,0.10037,-1.382,0.10218
95800,0.019324,0.10046,-1.3808,0.1023
95900,0.019514,0.1006,-1.3792,0.10247
96000,0.017638,0.10122,-1.3983,0.10274
96100,0.01561,0.10163,-1.4184,0.10283
96200,0.015702,0.10164,-1.4175,0.10285
96300,0.015839,0.10194,-1.4166,0.10316
96400,0.015993,0.1021,-1.4154,0.10335
96500,0.016114,0.10206,-1.4142,0.10333
96600,0.010537,0.092628,-1.4575,0.093226
96700,0.010684,0.092762,-1.4561,0.093376
96800,0.010848,0.092762,-1.4544,0.093394
96900,0.011025,0.092874,-1.4526,0.093526
97000,0.011201,0.093107,-1.4511,0.093778
97100,0.0090937,0.09345,-1.4738,0.093892
97200,0.006962,0.093773,-1.4967,0.094031
97300,0.0070524,0.093881,-1.4958,0.094146
97400,0.0071836,0.094089,-1.4946,0.094363
97500,0.007291,0.094196,-1.4935,0.094478
97600,0.0074316,0.094301,-1.4922,0.094594
97700,0.0049796,0.084113,-1.5117,0.084261
97800,0.0051232,0.084295,-1.5101,0.08445
97900,0.0052545,0.08427,-1.5085,0.084433
98000,0.0054164,0.084491,-1.5068,0.084664
98100,0.0055029,0.084683,-1.5059,0.084862
98200,0.0055741,0.084638,-1.505,0.084821
98300,0.00092313,0.085032,-1.5599,0.085037
98400,0.0010141,0.085189,-1.5589,0.085195
98500,0.0011189,0.085246,-1.5577,0.085253
98600,0.0012392,0.085332,-1.5563,0.085341
98700,0.0013768,0.085549,-1.5547,0.08556
98800,0.0015423,0.085617,-1.5528,0.085631
98900,-0.00081917,0.085645,-1.5804,0.085649
99000,-0.0031693,0.085697,-1.6078,0.085755
99100,-0.00066617,0.07543,-1.5796,0.075433
99200,-0.00062654,0.075415,-1.5791,0.075417
99300,-0.00054791,0.075463,-1.5781,0.075465
99400,-0.0004829,0.075595,-1.5772,0.075596
99500,-0.00039147,0.075775,-1.576,0.075776
99600,-0.00029933,0.075887,-1.5747,0.075888
99700,-0.0051447,0.075777,-1.6386,0.075951
99800,-0.0050021,0.076033,-1.6365,0.076197
99900,-0.0048439,0.076059,-1.6344,0.076213
