31100,0.24973,10.086,0.05581,-60.49,0.06168,-39.711
31200,0.24881,9.936,0.05553,-60.712,0.06143,-40.002
31300,0.24799,9.792,0.05525,-60.942,0.06123,-40.278
31400,0.24716,9.648,0.05497,-61.182,0.06102,-40.56
31500,0.24637,9.504,0.05472,-61.41,0.06081,-40.845
31600,0.24555,9.348,0.05442,-61.664,0.06059,-41.133
31700,0.24475,9.204,0.05418,-61.898,0.06039,-41.415
31800,0.24396,9.054,0.05391,-62.14,0.0602,-41.688
31900,0.2432,8.904,0.05365,-62.384,0.06,-41.964
32000,0.24243,8.748,0.0534,-62.628,0.0598,-42.273
32100,0.2417,8.604,0.05314,-62.872,0.0596,-42.546
32200,0.24097,8.46,0.0529,-63.126,0.0594,-42.825
32300,0.24021,8.304,0.05265,-63.378,0.05922,-43.101
32400,0.2395,8.154,0.0524,-63.64,0.05904,-43.383
32500,0.2388,8.01,0.05213,-63.912,0.05887,-43.647
32600,0.23798,7.836,0.05189,-64.17,0.05865,-43.95
32700,0.23731,7.686,0.05164,-64.458,0.05849,-44.226
32800,0.23663,7.542,0.05138,-64.732,0.05832,-44.502
32900,0.23599,7.392,0.05114,-64.998,0.05814,-44.778
33000,0.23532,7.236,0.05088,-65.286,0.05795,-45.054
33100,0.23465,7.08,0.05064,-65.57,0.05779,-45.327
33200,0.23404,6.93,0.05039,-65.854,0.0576,-45.6
33300,0.23343,6.78,0.05014,-66.16,0.05745,-45.864
33400,0.23282,6.63,0.0499,-66.434,0.05727,-46.143
33500,0.23224,6.48,0.04963,-66.724,0.05711,-46.413
33600,0.23169,6.324,0.0494,-67.016,0.05693,-46.692
33700,0.23114,6.168,0.04914,-67.312,0.05676,-46.983
33800,0.23062,6.012,0.04889,-67.62,0.05658,-47.244
33900,0.2301,5.85,0.04862,-67.912,0.05641,-47.52
34000,0.22965,5.682,0.04838,-68.212,0.05623,-47.796
34100,0.22919,5.526,0.04812,-68.506,0.05606,-48.048
34200,0.22879,5.358,0.04784,-68.826,0.05588,-48.333
34300,0.2283,5.16,0.04759,-69.122,0.05568,-48.627
34400,0.22794,4.992,0.0473,-69.444,0.05551,-48.897
34500,0.22757,4.824,0.04704,-69.746,0.05533,-49.17
34600,0.2272,4.644,0.04677,-70.042,0.05516,-49.44
34700,0.22687,4.476,0.0465,-70.344,0.05495,-49.695
34800,0.22653,4.302,0.04624,-70.642,0.05478,-49.962
34900,0.2262,4.134,0.04599,-70.936,0.0546,-50.22
35000,0.22589,3.96,0.04569,-71.254,0.05441,-50.487
35100,0.22559,3.792,0.04542,-71.548,0.05425,-50.751
35200,0.22522,3.612,0.04516,-71.848,0.05406,-51.015
35300,0.22485,3.45,0.04489,-72.148,0.05386,-51.282
35400,0.22452,3.276,0.04462,-72.438,0.0537,-51.546
35500,0.22415,3.114,0.04434,-72.726,0.0535,-51.837
35600,0.22376,2.952,0.04408,-73.006,0.05331,-52.098
35700,0.2233,2.79,0.04382,-73.286,0.05312,-52.362
35800,0.22287,2.634,0.04356,-73.58,0.05293,-52.638
35900,0.22235,2.478,0.04328,-73.866,0.05275,-52.899
36000,0.22177,2.304,0.04302,-74.162,0.05255,-53.184
36100,0.22125,2.16,0.04274,-74.462,0.05237,-53.46
36200,0.22067,2.022,0.04248,-74.748,0.0522,-53.721
36300,0.22003,1.884,0.04221,-75.03,0.052,-53.994
36400,0.21936,1.752,0.04196,-75.308,0.0518,-54.258
36500,0.21863,1.626,0.0417,-75.592,0.05164,-54.522
36600,0.21787,1.506,0.04145,-75.868,0.05145,-54.798
36700,0.2171,1.392,0.04119,-76.164,0.05127,-55.071
36800,0.21625,1.29,0.04092,-76.438,0.0511,-55.341
36900,0.21543,1.182,0.04068,-76.716,0.0509,-55.614
37000,0.21451,1.08,0.04042,-76.992,0.05075,-55.878
37100,0.21356,0.978,0.04017,-77.27,0.05057,-56.151
37200,0.21265,0.888,0.03994,-77.53,0.05038,-56.451
37300,0.2117,0.792,0.03968,-77.806,0.05022,-56.727
37400,0.21076,0.696,0.03943,-78.074,0.05005,-56.991
37500,0.20981,0.606,0.03918,-78.344,0.04988,-57.255
37600,0.20886,0.51,0.03894,-78.616,0.0497,-57.528
37700,0.20773,0.396,0.0387,-78.898,0.04952,-57.825
37800,0.20685,0.306,0.03842,-79.188,0.04936,-58.083
37900,0.20603,0.204,0.03819,-79.464,0.04919,-58.359
38000,0.2052,0.102,0.03795,-79.728,0.04901,-58.611
38100,0.20441,-0.012,0.0377,-80.006,0.04883,-58.887
38200,0.20367,-0.126,0.03748,-80.278,0.04868,-59.157
